,Id,v2a1,rooms,v14a,refrig,v18q,r4h3,r4m3,r4t1,escolari,rez_esc,hhsize,cielorazo,dis,male,female,hogar_adul,hogar_mayor,dependency,edjefe,edjefa,meaneduc,overcrowding,computer,television,area1,area2,age,Target,housesitu,educlevels,marital,rubbish,energy,toilets,floormat,wallmat,roofmat,floorqual,wallqual,roofqual,electric
1791,ID_12bac22e0,0.0,6,1,1,1,2,2,0,17,0.0,4,1,0,1,0,2,0,yes,17,no,17.0,1.3333334,1,0,1,0,46,4,Own,Postgrad.,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1792,ID_6528b4c89,0.0,6,1,1,1,2,2,0,9,0.0,4,1,0,0,1,2,0,yes,17,no,17.0,1.3333334,1,0,1,0,16,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1793,ID_61e837fd5,0.0,6,1,1,1,2,2,0,7,0.0,4,1,0,1,0,2,0,yes,17,no,17.0,1.3333334,1,0,1,0,14,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1794,ID_cba291656,0.0,6,1,1,1,2,2,0,17,0.0,4,1,0,0,1,2,0,yes,17,no,17.0,1.3333334,1,0,1,0,45,4,Own,Postgrad.,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1795,ID_8e98aa7ab,0.0,5,1,1,1,2,2,1,11,0.0,4,1,0,0,1,2,0,yes,no,11,10.0,1.3333334,0,0,1,0,34,4,Own,Complete Acad. Secondary,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Zinc,Metal foil/Zinc,Good,Good,Good,Public
1796,ID_5fac547a8,0.0,5,1,1,1,2,2,1,7,0.0,4,1,0,0,1,2,0,yes,no,11,10.0,1.3333334,0,0,1,0,13,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Zinc,Metal foil/Zinc,Good,Good,Good,Public
1797,ID_3e4439fa0,0.0,5,1,1,1,2,2,1,0,0.0,4,1,0,1,0,2,0,yes,no,11,10.0,1.3333334,0,0,1,0,5,4,Own,None,< 10 y/o,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Zinc,Metal foil/Zinc,Good,Good,Good,Public
1798,ID_226ffcde1,0.0,5,1,1,1,2,2,1,9,0.0,4,1,0,1,0,2,0,yes,no,11,10.0,1.3333334,0,0,1,0,35,4,Own,Incomplete Acad. Secondary,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Zinc,Metal foil/Zinc,Good,Good,Good,Public
1799,ID_162df606d,0.0,3,1,1,0,2,0,0,6,0.0,2,1,0,1,0,2,2,8,6,no,6.0,1.0,0,0,1,0,82,4,Own,Complete Primary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
1800,ID_f770772fb,0.0,3,1,1,0,2,0,0,6,0.0,2,1,1,1,0,2,2,8,6,no,6.0,1.0,0,0,1,0,67,4,Own,Complete Primary,Divorced,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
1801,ID_151f561e6,130000.0,4,1,1,0,3,2,1,6,4.0,5,0,0,1,0,3,0,.66666669,no,5,5.0,2.5,0,0,1,0,17,4,Other,Complete Primary,Single,Tanker Truck,Electricity,Septic Tank,Cement,Other,Metal foil/Zinc,Regular,Regular,Good,Public
1802,ID_0c22081f7,130000.0,4,1,1,0,3,2,1,0,0.0,5,0,0,0,1,3,0,.66666669,no,5,5.0,2.5,0,0,1,0,4,4,Other,None,< 10 y/o,Tanker Truck,Electricity,Septic Tank,Cement,Other,Metal foil/Zinc,Regular,Regular,Good,Public
1803,ID_5e7dd7c14,130000.0,4,1,1,0,3,2,1,5,0.0,5,0,0,1,0,3,0,.66666669,no,5,5.0,2.5,0,0,1,0,23,4,Other,Incomplete Primary,Single,Tanker Truck,Electricity,Septic Tank,Cement,Other,Metal foil/Zinc,Regular,Regular,Good,Public
1804,ID_5f2305a51,130000.0,4,1,1,0,3,2,1,5,0.0,5,0,0,0,1,3,0,.66666669,no,5,5.0,2.5,0,0,1,0,49,4,Other,Incomplete Primary,Free or coupled union,Tanker Truck,Electricity,Septic Tank,Cement,Other,Metal foil/Zinc,Regular,Regular,Good,Public
1805,ID_5da2e3fca,130000.0,4,1,1,0,3,2,1,5,0.0,5,0,0,1,0,3,0,.66666669,no,5,5.0,2.5,0,0,1,0,50,4,Other,Incomplete Primary,Free or coupled union,Tanker Truck,Electricity,Septic Tank,Cement,Other,Metal foil/Zinc,Regular,Regular,Good,Public
1806,ID_d5c7e8aea,0.0,4,1,1,1,3,1,1,6,0.0,4,1,0,0,1,2,0,yes,11,no,8.5,2.0,0,0,1,0,34,4,Own,Complete Primary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Good,Good,Public
1807,ID_3c389bb55,0.0,4,1,1,1,3,1,1,0,0.0,4,1,0,1,0,2,0,yes,11,no,8.5,2.0,0,0,1,0,3,4,Own,None,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Good,Good,Public
1808,ID_a7065ce6f,0.0,4,1,1,1,3,1,1,11,0.0,4,1,0,1,0,2,0,yes,11,no,8.5,2.0,0,0,1,0,37,4,Own,Complete Acad. Secondary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Good,Good,Public
1809,ID_8c6501f55,0.0,4,1,1,1,3,1,1,6,0.0,4,1,0,1,0,2,0,yes,11,no,8.5,2.0,0,0,1,0,12,4,Own,Complete Primary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Good,Good,Public
1810,ID_173d89849,0.0,5,1,1,0,1,4,2,11,0.0,5,1,0,1,0,2,0,1.5,11,no,11.0,2.5,0,0,1,0,39,3,Own,Complete Acad. Secondary,Married,Tanker Truck,Gas,Septic Tank,Wood,Wood,Metal foil/Zinc,Regular,Regular,Regular,Public
1811,ID_8d8f9ba49,0.0,5,1,1,0,1,4,2,2,0.0,5,1,0,0,1,2,0,1.5,11,no,11.0,2.5,0,0,1,0,9,3,Own,Incomplete Primary,< 10 y/o,Tanker Truck,Gas,Septic Tank,Wood,Wood,Metal foil/Zinc,Regular,Regular,Regular,Public
1812,ID_021220455,0.0,5,1,1,0,1,4,2,11,0.0,5,1,0,0,1,2,0,1.5,11,no,11.0,2.5,0,0,1,0,33,3,Own,Complete Acad. Secondary,Married,Tanker Truck,Gas,Septic Tank,Wood,Wood,Metal foil/Zinc,Regular,Regular,Regular,Public
1813,ID_9e430c622,0.0,5,1,1,0,1,4,2,7,0.0,5,1,0,0,1,2,0,1.5,11,no,11.0,2.5,0,0,1,0,14,3,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,Wood,Wood,Metal foil/Zinc,Regular,Regular,Regular,Public
1814,ID_aded278b8,0.0,5,1,1,0,1,4,2,2,0.0,5,1,0,0,1,2,0,1.5,11,no,11.0,2.5,0,0,1,0,9,3,Own,Incomplete Primary,< 10 y/o,Tanker Truck,Gas,Septic Tank,Wood,Wood,Metal foil/Zinc,Regular,Regular,Regular,Public
1815,ID_21258a6ab,0.0,4,1,1,0,0,1,0,11,0.0,1,1,0,0,1,1,0,no,no,11,11.0,0.5,0,0,1,0,61,4,Own,Complete Acad. Secondary,Divorced,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Bad,Good,Public
1819,ID_878dd1387,27000.0,6,1,1,0,4,2,0,10,0.0,6,1,0,1,0,4,0,.5,6,no,9.25,1.5,1,1,1,0,22,4,Own/Paying Instllmnts,Incomplete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
1820,ID_d804700e5,27000.0,6,1,1,0,4,2,0,7,0.0,6,1,0,0,1,4,0,.5,6,no,9.25,1.5,1,1,1,0,19,4,Own/Paying Instllmnts,Incomplete Acad. Secondary,Free or coupled union,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
1821,ID_47131f173,27000.0,6,1,1,0,4,2,0,7,0.0,6,1,0,1,0,4,0,.5,6,no,9.25,1.5,1,1,1,0,21,4,Own/Paying Instllmnts,Incomplete Acad. Secondary,Free or coupled union,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
1822,ID_b0ccc16c7,27000.0,6,1,1,0,4,2,0,7,0.0,6,1,0,0,1,4,0,.5,6,no,9.25,1.5,1,1,1,0,39,4,Own/Paying Instllmnts,Incomplete Acad. Secondary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
1823,ID_2b79599d5,27000.0,6,1,1,0,4,2,0,6,0.0,6,1,0,1,0,4,0,.5,6,no,9.25,1.5,1,1,1,0,44,4,Own/Paying Instllmnts,Complete Primary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
1824,ID_0ab1796f4,27000.0,6,1,1,0,4,2,0,5,0.0,6,1,0,1,0,4,0,.5,6,no,9.25,1.5,1,1,1,0,12,4,Own/Paying Instllmnts,Incomplete Primary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
1825,ID_787131bb3,0.0,5,1,1,0,2,0,0,19,0.0,2,1,0,1,0,2,0,no,19,no,15.0,1.0,0,0,1,0,58,4,Own,Postgrad.,Separated,Tanker Truck,Gas,Septic Tank,Wood,"Socket (wood, zinc, absbesto)",Metal foil/Zinc,Good,Good,Good,Public
1826,ID_dcb3c04fa,0.0,5,1,1,0,2,0,0,11,0.0,2,1,1,1,0,2,0,no,19,no,15.0,1.0,0,0,1,0,22,4,Own,Complete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,Wood,"Socket (wood, zinc, absbesto)",Metal foil/Zinc,Good,Good,Good,Public
1827,ID_5c3301e8d,0.0,4,1,1,0,3,1,2,6,0.0,4,1,0,1,0,2,0,yes,6,no,7.0,2.0,0,1,1,0,36,4,Own,Complete Primary,Free or coupled union,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1828,ID_ab5e9d4a2,0.0,4,1,1,0,3,1,2,0,0.0,4,1,0,1,0,2,0,yes,6,no,7.0,2.0,0,1,1,0,2,4,Own,None,< 10 y/o,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1829,ID_b82a970d0,0.0,4,1,1,0,3,1,2,0,0.0,4,1,0,1,0,2,0,yes,6,no,7.0,2.0,0,1,1,0,4,4,Own,None,< 10 y/o,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1830,ID_7ae166892,0.0,4,1,1,0,3,1,2,8,0.0,4,1,0,0,1,2,0,yes,6,no,7.0,2.0,0,1,1,0,29,4,Own,Incomplete Acad. Secondary,Free or coupled union,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1831,ID_e4ff3aa81,176000.0,4,1,1,0,0,2,0,13,0.0,2,1,0,0,1,1,0,yes,no,16,29.0,1.0,0,1,1,0,19,4,Own/Paying Instllmnts,Undergrad.,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1832,ID_b5f0ce44a,176000.0,4,1,1,0,0,2,0,16,0.0,2,1,0,0,1,1,0,yes,no,16,29.0,1.0,0,1,1,0,43,4,Own/Paying Instllmnts,Undergrad.,Divorced,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1833,ID_3d9100ed6,190000.0,4,1,1,0,0,2,1,0,0.0,2,1,0,0,1,1,0,yes,no,14,14.0,1.0,0,0,1,0,7,4,Rented,None,< 10 y/o,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Fiber cement,Good,Good,Good,Public
1834,ID_0a178a015,190000.0,4,1,1,0,0,2,1,14,0.0,2,1,0,0,1,1,0,yes,no,14,14.0,1.0,0,0,1,0,28,4,Rented,Undergrad.,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Fiber cement,Good,Good,Good,Public
1835,ID_e10c4c94b,0.0,5,1,1,1,0,2,0,16,0.0,2,1,0,0,1,2,1,yes,no,13,14.5,0.66666669,0,0,1,0,39,4,Own,Undergrad.,Divorced,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1836,ID_0ff0b4dfe,0.0,5,1,1,1,0,2,0,13,0.0,2,1,0,0,1,2,1,yes,no,13,14.5,0.66666669,0,0,1,0,76,4,Own,Undergrad.,Widow/er,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1837,ID_a7175ea6a,0.0,3,1,1,1,2,1,1,0,0.0,3,1,0,1,0,2,0,.5,9,no,10.0,3.0,0,1,1,0,7,4,Own,None,< 10 y/o,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Bad,Public
1838,ID_59e21a8c4,0.0,3,1,1,1,2,1,1,11,0.0,3,1,0,0,1,2,0,.5,9,no,10.0,3.0,0,1,1,0,36,4,Own,Complete Acad. Secondary,Free or coupled union,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Bad,Public
1839,ID_8ec0e509e,0.0,3,1,1,1,2,1,1,9,0.0,3,1,0,1,0,2,0,.5,9,no,10.0,3.0,0,1,1,0,36,4,Own,Incomplete Techn. Secondary,Free or coupled union,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Bad,Public
1840,ID_46ff87316,110000.0,1,1,1,0,1,1,0,6,0.0,2,1,0,0,1,0,0,8,4,no,5.0,2.0,0,0,1,0,18,4,Rented,Complete Primary,Free or coupled union,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1841,ID_69f50bf3e,110000.0,1,1,1,0,1,1,0,4,0.0,2,1,1,1,0,0,0,8,4,no,5.0,2.0,0,0,1,0,18,4,Rented,Incomplete Primary,Free or coupled union,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1842,ID_2b0a8cfb8,0.0,6,1,1,1,1,2,1,16,0.0,3,1,0,0,1,2,0,.5,7,no,11.5,0.75,1,1,1,0,55,4,Own,Undergrad.,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Good,Good,Good,Public
1843,ID_656be6363,0.0,6,1,1,1,1,2,1,5,0.0,3,1,0,0,1,2,0,.5,7,no,11.5,0.75,1,1,1,0,11,4,Own,Incomplete Primary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Good,Good,Good,Public
1844,ID_53e7665d6,0.0,6,1,1,1,1,2,1,7,0.0,3,1,0,1,0,2,0,.5,7,no,11.5,0.75,1,1,1,0,58,4,Own,Incomplete Acad. Secondary,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Good,Good,Good,Public
1845,ID_9f6953089,0.0,4,1,1,1,1,1,0,6,0.0,2,1,0,0,1,2,2,8,14,no,10.0,1.0,1,1,1,0,76,4,Own,Complete Primary,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Fiber cement,Good,Good,Good,Public
1846,ID_a195e8bb5,0.0,4,1,1,1,1,1,0,14,0.0,2,1,0,1,0,2,2,8,14,no,10.0,1.0,1,1,1,0,69,4,Own,Undergrad.,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Fiber cement,Good,Good,Good,Public
1847,ID_78e0c40bf,0.0,4,1,1,1,2,1,1,15,0.0,3,1,0,0,1,2,0,.5,16,no,15.5,1.5,1,0,1,0,48,4,Own,Undergrad.,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1848,ID_b21cc20d5,0.0,4,1,1,1,2,1,1,16,0.0,3,1,0,1,0,2,0,.5,16,no,15.5,1.5,1,0,1,0,44,4,Own,Undergrad.,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1849,ID_70509fb17,0.0,4,1,1,1,2,1,1,0,0.0,3,1,1,1,0,2,0,.5,16,no,15.5,1.5,1,0,1,0,2,4,Own,None,< 10 y/o,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1850,ID_c7d7b6515,205000.0,3,1,1,0,1,0,0,14,0.0,1,1,0,1,0,1,0,no,14,no,14.0,0.5,0,0,1,0,40,4,Rented,Undergrad.,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Fiber cement,Good,Regular,Regular,Public
1851,ID_3c883a710,285270.0,5,1,1,1,1,1,1,0,0.0,2,1,0,1,0,1,0,yes,no,21,21.0,1.0,0,0,1,0,5,4,Rented,None,< 10 y/o,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1852,ID_62291346f,285270.0,5,1,1,1,1,1,1,21,0.0,2,1,0,0,1,1,0,yes,no,21,21.0,1.0,0,0,1,0,42,4,Rented,Postgrad.,Separated,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1853,ID_6dcff0c61,0.0,6,1,1,0,1,4,0,15,0.0,5,1,0,0,1,5,1,.25,no,6,10.8,1.25,0,1,1,0,43,4,Own,Undergrad.,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1854,ID_b28e5c168,0.0,6,1,1,0,1,4,0,6,0.0,5,1,0,0,1,5,1,.25,no,6,10.8,1.25,0,1,1,0,83,4,Own,Complete Primary,Widow/er,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1855,ID_c6a6450cc,0.0,6,1,1,0,1,4,0,11,0.0,5,1,0,0,1,5,1,.25,no,6,10.8,1.25,0,1,1,0,49,4,Own,Complete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1856,ID_38f0e4eba,0.0,6,1,1,0,1,4,0,11,0.0,5,1,0,0,1,5,1,.25,no,6,10.8,1.25,0,1,1,0,62,4,Own,Complete Acad. Secondary,Separated,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1857,ID_48749e494,0.0,6,1,1,0,1,4,0,11,0.0,5,1,0,1,0,5,1,.25,no,6,10.8,1.25,0,1,1,0,58,4,Own,Complete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1858,ID_09dc2723e,175000.0,5,1,1,0,2,4,0,10,0.0,6,1,0,0,1,3,0,yes,7,no,16.0,2.0,1,1,1,0,43,4,Rented,Incomplete Acad. Secondary,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1859,ID_85b460b82,175000.0,5,1,1,0,2,4,0,8,1.0,6,1,0,0,1,3,0,yes,7,no,16.0,2.0,1,1,1,0,16,4,Rented,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1860,ID_211fc618a,175000.0,5,1,1,0,2,4,0,11,0.0,6,1,0,0,1,3,0,yes,7,no,16.0,2.0,1,1,1,0,19,4,Rented,Complete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1861,ID_22f5a16e4,175000.0,5,1,1,0,2,4,0,7,0.0,6,1,0,1,0,3,0,yes,7,no,16.0,2.0,1,1,1,0,44,4,Rented,Incomplete Acad. Secondary,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1862,ID_8195b9578,175000.0,5,1,1,0,2,4,0,11,0.0,6,1,0,0,1,3,0,yes,7,no,16.0,2.0,1,1,1,0,23,4,Rented,Complete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1863,ID_070f636f4,175000.0,5,1,1,0,2,4,0,9,0.0,6,1,0,1,0,3,0,yes,7,no,16.0,2.0,1,1,1,0,18,4,Rented,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
1864,ID_36368f591,0.0,4,1,1,0,1,1,0,6,0.0,2,1,0,0,1,2,0,no,6,no,6.0,1.0,0,0,1,0,45,4,Own,Complete Primary,Free or coupled union,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1865,ID_955f20a92,0.0,4,1,1,0,1,1,0,6,0.0,2,1,0,1,0,2,0,no,6,no,6.0,1.0,0,0,1,0,45,4,Own,Complete Primary,Free or coupled union,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1866,ID_32ab927e7,0.0,7,1,1,0,2,1,0,14,0.0,3,1,0,0,1,2,0,.5,14,no,14.0,1.0,0,1,1,0,54,4,Own,Undergrad.,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1867,ID_3091323ee,0.0,7,1,1,0,2,1,0,14,0.0,3,1,0,1,0,2,0,.5,14,no,14.0,1.0,0,1,1,0,54,4,Own,Undergrad.,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1868,ID_a57dd9a55,0.0,7,1,1,0,2,1,0,7,1.0,3,1,0,1,0,2,0,.5,14,no,14.0,1.0,0,1,1,0,15,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1869,ID_e9906346c,0.0,7,1,1,0,0,1,0,15,0.0,1,1,0,0,1,1,0,no,no,15,15.0,0.25,0,0,1,0,63,4,Own,Undergrad.,Divorced,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1870,ID_7594290f9,250000.0,6,1,1,0,0,2,0,11,0.0,2,1,0,0,1,2,0,no,no,11,14.0,0.66666669,0,0,1,0,61,4,Rented,Complete Acad. Secondary,Divorced,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Bad,Public
1871,ID_554ebebc3,250000.0,6,1,1,0,0,2,0,17,0.0,2,1,0,0,1,2,0,no,no,11,14.0,0.66666669,0,0,1,0,40,4,Rented,Postgrad.,Single,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Bad,Public
1872,ID_aa97495bf,342324.0,7,1,1,1,2,2,0,6,0.0,4,1,0,1,0,4,1,.33333334,no,14,12.0,1.0,1,1,1,0,81,4,Rented,Complete Primary,Divorced,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1873,ID_ab08e10ad,342324.0,7,1,1,1,2,2,0,14,0.0,4,1,0,0,1,4,1,.33333334,no,14,12.0,1.0,1,1,1,0,28,4,Rented,Undergrad.,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1874,ID_c435b093a,342324.0,7,1,1,1,2,2,0,14,0.0,4,1,0,1,0,4,1,.33333334,no,14,12.0,1.0,1,1,1,0,25,4,Rented,Undergrad.,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1875,ID_ebeab0844,342324.0,7,1,1,1,2,2,0,14,0.0,4,1,0,0,1,4,1,.33333334,no,14,12.0,1.0,1,1,1,0,57,4,Rented,Undergrad.,Divorced,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
1876,ID_b210aa2d0,0.0,7,1,1,0,1,2,0,13,0.0,3,1,0,0,1,2,1,2,no,11,18.0,0.75,0,1,1,0,39,4,Own,Undergrad.,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Fiber cement,Good,Good,Regular,Public
1877,ID_9d5ef460d,0.0,7,1,1,0,1,2,0,11,0.0,3,1,0,0,1,2,1,2,no,11,18.0,0.75,0,1,1,0,73,4,Own,Complete Acad. Secondary,Widow/er,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Fiber cement,Good,Good,Regular,Public
1878,ID_88fbd2590,0.0,7,1,1,0,1,2,0,12,0.0,3,1,0,1,0,2,1,2,no,11,18.0,0.75,0,1,1,0,19,4,Own,Undergrad.,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Fiber cement,Good,Good,Regular,Public
1879,ID_e3c47cb00,0.0,5,1,1,0,1,3,0,14,0.0,4,1,0,0,1,3,0,.33333334,no,12,13.333332999999998,1.3333334,1,0,1,0,22,4,Own,Undergrad.,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
